940,Juliette,38.98,38.40,44.72,6.76,57.41,
472,Julissa,22.24,44.28,18.25,81.71,20.90,
164,June,27.20,40.44,99.85,4.84,67.05,
292,Juniper,57.60,40.70,56.63,72.58,94.76,
94,Juno,26.92,50.07,9.92,69.76,32.63,
617,Kadence,39.74,55.24,51.62,21.60,31.65,
828,Kaelyn,11.26,38.39,39.21,39.26,90.74,
565,Kaelynn,38.08,57.25,77.61,44.27,78.79,
686,Kai,39.58,46.89,47.45,54.40,30.61,
263,Kaia,39.31,49.73,25.37,86.79,71.18,
648,Kailani,40.87,44.89,79.70,31.14,93.57,
578,Kailee,27.06,35.34,68.86,39.16,58.37,
45,Kailyn,21.42,20.93,80.43,63.91,34.95,
262,Kaira,19.24,24.56,22.50,82.36,7.37,
700,Kairi,38.16,59.15,74.62,28.46,55.97,
422,Kaitlyn,41.66,39.16,54.93,4.11,33.41,
516,Kaiya,47.50,47.44,74.39,88.81,2.82,
758,Kali,39.65,48.61,50.74,79.55,64.75,
744,Kaliyah,25.55,45.23,82.66,49.03,57.36,
751,Kamari,51.63,28.57,23.97,88.10,87.90,
174,Kambree,56.91,37.30,4.09,9.25,27.53,
652,Kamila,57.13,33.88,62.74,19.99,16.42,
517,Kamilah,22.05,31.01,4.93,70.12,13.43,
291,Kamiya,10.39,29.57,76.44,35.45,24.22,
918,Kamiyah,17.07,44.76,19.98,35.78,73.19,
41,Kamryn,20.84,40.09,71.49,49.28,38.66,
81,Karina,51.37,45.17,90.53,8.69,61.46,
243,Karis,27.35,31.92,35.02,75.18,30.78,
100,Karla,52.40,44.96,43.43,47.89,90.96,
582,Karlee,14.87,20.40,92.89,49.66,95.74,
352,Karleigh,46.05,40.49,79.67,34.66,2.41,
178,Karlie,20.46,45.48,19.40,61.48,42.42,
874,Karmen,14.52,22.53,80.76,36.11,19.08,
434,Karolina,17.83,28.36,4.68,45.35,40.79,
738,Karter,30.09,21.37,12.20,40.12,9.55,
596,Kasen,51.81,30.40,36.53,72.67,29.15,
239,Kashton,20.36,26.70,13.04,20.91,91.41,
950,Kasia,38.43,26.48,92.99,29.21,23.76,
559,Kassandra,15.64,39.78,9.53,8.68,6.41,
405,Kassidy,17.13,26.16,87.66,84.90,62.97,
80,Kataleya,23.45,26.57,8.47,90.74,15.13,
677,Katalina,39.87,44.15,1.19,17.14,48.62,
315,Kate,15.61,43.87,79.53,53.00,84.21,
786,Katelyn,57.38,50.44,68.05,86.59,22.31,
367,Katherine,29.28,26.69,12.61,7.63,87.87,
313,Katia,35.98,24.07,36.25,17.49,16.91,
257,Kavya,33.49,34.07,62.00,98.25,17.16,
891,Kaya,25.94,59.62,64.27,74.17,74.07,
994,Kaydence,14.81,21.30,15.30,85.35,12.21,
83,Kayla,36.31,46.65,89.74,51.28,90.62,
82,Kaylani,10.45,21.94,71.87,14.58,34.82,
396,Kaylee,47.93,28.39,53.01,26.72,51.65,
15,Kayleigh,10.24,25.08,77.78,48.89,41.44,
497,Kayley,38.67,22.81,8.19,4.37,6.67,
160,Kaylie,50.16,55.84,20.73,13.56,96.18,
153,Kaylin,35.94,37.92,49.13,6.51,5.34,
307,Kehlani,59.11,43.51,35.76,49.40,51.15,
678,Keilani,21.13,37.72,74.56,48.15,44.37,
825,Keiry,12.18,50.86,72.55,64.04,15.98,
226,Kelly,47.00,41.73,82.89,15.16,34.66,
2,Kelsey,53.16,54.27,41.65,65.81,35.59,
428,Kendall,42.40,39.48,63.46,99.28,94.09,
107,Kendra,19.31,20.60,55.20,11.67,62.96,
832,Kenia,19.69,48.47,90.09,98.46,93.74,
488,Kenley,29.09,41.07,0.39,12.30,57.17,
421,Kennedi,15.43,37.52,71.04,16.76,6.61,
843,Kennedy,26.72,27.00,41.79,9.31,3.21,
537,Kensington,12.46,22.96,14.33,89.05,2.13,
418,Kenslee,47.02,26.04,57.63,40.85,17.65,
494,Kensley,59.30,36.27,60.67,77.88,61.83,
646,Kenzie,38.42,56.06,79.70,48.56,57.96,
189,Kenzley,54.23,57.16,49.38,72.68,34.79,
963,Kenzy,36.77,34.58,78.03,9.59,84.56,
323,Keyla,19.76,20.93,93.47,60.56,43.32,
176,Khaleesi,27.26,40.18,75.82,52.20,28.73,
199,Khloe,55.00,42.11,40.87,63.38,54.74,
846,Kiana,12.81,52.26,39.07,76.31,54.57,
659,Kiera,32.35,57.55,97.40,70.59,13.09,
721,Kimberly,47.48,47.49,12.36,56.44,86.12,
865,Kinley,20.81,43.16,52.07,93.79,50.40,
466,Kinsleigh,21.08,46.51,79.63,21.98,59.20,
60,Kinsley,12.37,28.03,71.45,85.31,30.48,
460,Kinzley,50.94,57.44,11.50,56.59,92.34,
389,Kira,44.48,24.43,18.37,81.90,0.15,
413,Kora,21.46,47.79,75.89,12.86,85.53,
464,Kristen,58.12,42.40,69.58,88.34,92.84,
712,Kristina,28.64,51.73,80.32,75.33,93.77,
142,Kyla,34.71,40.37,84.24,5.93,32.21,
784,Kylan,48.74,28.85,58.66,42.23,1.65,
835,Kylee,28.65,49.35,12.51,12.22,89.08,
856,Kylie,44.89,31.19,77.67,15.04,38.17,
240,Kynlee,41.83,40.58,69.51,22.29,99.41,
463,Kynslee,11.69,39.61,13.12,41.36,89.75,
40,Laila,22.87,54.95,4.15,49.09,95.51,
499,Lailah,38.55,43.07,17.82,97.31,75.65,
908,Lakelyn,42.36,34.12,48.11,5.06,58.43,
272,Lana,11.42,50.87,53.62,17.41,51.19,
760,Laney,36.84,32.67,77.60,77.29,41.76,
462,Langston,25.79,36.99,55.28,21.82,42.60,
977,Laniyah,40.72,33.65,51.80,70.44,87.34,
557,Lara,52.96,22.69,25.36,41.33,16.63,
883,Laura,20.33,25.89,48.65,73.35,26.83,
894,Laurel,27.94,59.34,57.62,57.50,52.24,
111,Layla,47.12,46.18,62.90,36.44,46.78,
38,Laylah,16.19,37.60,56.02,31.76,98.38,
340,Laylani,14.32,28.34,63.63,53.68,74.05,
979,Laynie,42.10,57.12,59.43,18.90,64.01,
966,Leanna,56.29,26.56,14.48,71.82,43.41,
626,Leela,55.60,32.02,55.35,16.27,75.25,
101,Leia,10.61,21.11,32.59,22.54,21.02,
572,Leigha,50.52,45.17,2.88,19.92,65.66,
196,Leighton,45.68,40.43,3.65,3.53,55.82,
18,Leila,46.23,58.21,82.38,30.77,27.65,
637,Leilani,44.50,45.36,54.43,49.44,2.98,
7,Lela,38.92,35.38,7.07,55.12,19.75,
820,Lena,31.92,26.92,93.02,44.61,79.27,
113,Lennon,49.24,42.49,56.89,80.12,27.65,
251,Lesly,34.20,47.66,97.43,87.30,93.62,
322,Lexi,49.90,41.84,46.51,96.76,74.73,
943,Lexie,14.46,38.15,54.95,67.62,2.75,
112,Leyla,11.61,51.28,38.84,16.54,98.93,
533,Leylah,29.48,55.23,8.47,13.67,75.13,
73,Leylani,59.06,41.53,74.98,40.54,92.27,
667,Leyna,57.43,27.20,69.47,59.83,80.73,
168,Lia,24.53,52.30,51.25,49.39,36.34,
695,Liah,38.72,58.52,66.97,9.42,31.87,
762,Liam,11.86,20.98,9.91,23.98,96.40,
959,Liberty,29.62,22.90,43.88,47.47,62.80,
467,Lila,50.14,28.54,96.75,91.54,71.61,
379,Lilah,38.79,44.96,3.67,91.79,51.07,
535,Lili,58.73,58.06,25.40,65.56,26.71,
929,Lilia,55.54,24.28,24.41,34.60,80.02,
594,Liliana,40.63,53.66,55.02,12.36,92.41,
990,Lilli,19.42,20.93,28.25,66.56,64.96,
629,Lillian,34.83,54.23,99.37,10.96,17.91,
158,Lilliana,47.00,41.04,5.18,98.16,43.89,
223,Lillianna,26.98,36.65,43.20,40.58,73.15,
209,Lillyana,40.19,46.46,32.24,4.00,58.00,
643,Lillyanna,59.57,25.84,53.04,87.96,27.60,
442,Lily,49.43,42.61,71.92,26.09,48.69,
373,Lilyana,44.47,46.50,50.33,4.06,4.81,
987,Lilyanna,27.76,29.93,65.27,64.28,38.95,
264,Lina,35.95,23.88,36.84,88.59,10.52,
316,Lindsay,34.36,31.66,34.16,84.50,13.10,
97,Lindsey,46.98,22.45,40.91,73.28,3.94,
35,Lindy,31.45,30.29,20.57,54.11,23.96,
718,Lisa,27.43,20.21,92.28,4.40,8.62,
859,Liv,36.48,58.20,62.95,42.48,63.26,
171,Livia,47.15,29.26,18.23,35.30,32.86,
198,Liviana,21.49,25.44,63.85,21.22,42.55,
991,Liz,33.68,45.15,9.39,99.39,53.19,
992,Liz,33.68,45.15,9.39,99.39,53.19,
381,Lizbeth,39.67,29.18,23.07,80.47,44.03,
551,Lizeth,47.82,24.31,64.40,87.40,39.92,
602,Logan,23.18,23.07,84.57,96.14,84.65,
211,Lola,12.07,29.00,60.61,66.78,36.31,
228,London,56.70,44.46,77.12,30.37,88.43,
370,Londyn,55.97,42.95,7.29,14.62,49.29,
801,Lorelei,24.42,20.03,38.11,95.07,75.08,
715,Lucia,17.09,51.46,84.69,43.17,59.75,
620,Luciana,23.33,50.95,98.75,4.59,56.56,
997,Lucille,54.49,28.46,55.74,35.52,58.43,
808,Lucy,31.98,24.04,98.21,15.47,93.67,
125,Luisa,36.01,34.93,24.69,96.03,40.34,
665,Lumi,39.89,25.22,66.95,10.68,54.10,
528,Luna,30.36,24.27,44.59,12.94,54.61,
642,Luz,18.63,38.48,78.56,77.89,94.97,
782,Lyanna,21.48,44.09,40.47,52.30,35.04,
478,Lydia,58.18,47.40,4.10,67.82,86.58,
380,Lyla,18.64,27.55,46.06,71.74,34.94,
448,Lylah,33.73,26.67,89.70,88.52,33.07,
728,Lyra,26.36,25.17,64.64,40.14,97.46,
274,Mabel,28.61,42.43,80.87,42.09,45.57,
420,Mackenzie,57.05,48.21,56.41,18.10,8.19,
708,Maddison,33.54,31.49,84.56,81.54,87.62,
309,Madeleine,59.75,35.78,85.44,75.11,77.03,
407,Madeline,35.06,45.75,45.78,2.74,10.66,
400,Madelyn,54.61,46.13,72.44,56.71,46.18,
858,Madilyn,42.90,46.97,12.58,46.98,83.66,
114,Madison,59.54,59.44,95.71,79.97,10.58,
298,Mae,13.66,54.86,84.17,91.58,25.98,
87,Maeve,17.06,42.25,67.21,9.84,58.96,
952,Magdalena,35.66,48.09,73.10,94.74,1.85,
679,Magnolia,26.67,44.34,80.48,57.84,68.79,
984,Maisie,17.70,23.44,22.97,39.46,98.03,
823,Makayla,16.57,49.51,23.09,54.09,90.86,
791,Makenzie,48.13,35.34,29.86,52.68,78.45,
622,Malani,59.16,53.69,73.34,20.67,9.62,
893,Malaya,43.50,51.03,43.34,32.20,45.35,
654,Malayah,31.51,44.55,45.68,33.13,85.50,
392,Malaysia,50.63,33.41,84.91,61.79,31.63,
471,Maleah,22.36,47.97,64.55,96.34,53.16,
898,Malia,39.12,53.89,40.22,8.81,1.39,
806,Maliah,50.20,59.47,37.87,38.77,1.08,
358,Maliyah,53.37,21.16,51.31,30.35,25.14,
634,Malka,41.34,55.51,32.21,98.89,85.87,
525,Marbella,47.04,45.80,14.39,38.15,93.26,
482,Marceline,32.64,37.74,90.80,76.64,89.58,
882,Maren,54.38,35.60,75.18,44.81,92.93,
675,Margo,53.79,33.77,75.35,43.53,43.24,
285,Margot,51.75,22.43,70.33,61.57,60.60,
923,Maria,23.10,59.70,39.30,93.41,75.25,
847,Mariah,39.80,52.17,85.79,34.97,65.56,
787,Mariana,14.95,31.82,17.86,95.05,66.30,
205,Marilyn,54.08,41.08,73.29,21.58,10.61,
873,Marina,19.57,51.98,40.88,34.10,24.29,
225,Marisol,11.25,23.02,23.13,83.71,0.53,
672,Mariyah,21.99,35.98,52.20,20.91,86.71,
131,Marleigh,36.94,27.37,86.48,94.99,18.19,
137,Marlen,12.93,23.48,92.53,30.61,80.84,
152,Marley,34.07,54.30,46.40,79.83,11.33,
552,Marlie,15.95,38.94,40.07,68.87,73.53,
34,Marlow,13.87,23.61,3.39,53.82,56.91,
197,Martha,19.20,58.39,49.33,13.67,99.04,
512,Mary,42.44,29.24,18.81,47.90,25.09,
570,Mavis,34.52,59.02,10.98,22.51,96.63,
689,Maya,28.24,39.08,4.23,61.86,5.67,
118,Maycie,24.14,20.77,50.36,92.29,31.01,
387,Maylee,24.86,27.35,5.23,87.09,33.74,
441,Mckenzie,43.77,48.96,74.38,93.46,21.80,
270,Mckinley,31.51,50.17,44.16,33.73,48.27,
325,Melody,32.73,55.18,13.43,45.64,59.94,
713,Mercy,47.99,55.41,90.74,27.13,73.13,
402,Mia,22.22,49.24,80.80,28.52,67.99,
49,Miah,47.54,51.26,13.17,63.89,60.24,
717,Micaela,35.08,34.07,44.00,99.21,98.26,
208,Micah,59.83,52.35,79.87,67.50,79.31,
487,Michaela,34.87,26.29,60.38,27.27,93.31,
771,Michelle,28.60,38.69,71.03,26.95,12.53,
46,Mikaela,56.40,41.05,39.83,27.31,51.45,
436,Mikayla,59.92,46.41,77.23,80.71,98.41,
236,Mila,43.40,23.94,9.44,23.92,53.98,
564,Milan,37.86,23.47,87.35,42.75,62.32,
63,Millie,16.91,47.40,64.18,69.20,8.77,
798,Mina,50.24,29.25,96.85,81.99,48.09,
453,Mira,28.51,37.84,8.31,20.74,71.19,
103,Miriam,31.97,40.24,33.67,52.93,44.28,
650,Miya,16.63,49.40,20.84,32.73,80.36,
28,Molly,35.56,49.22,88.54,62.96,27.48,
12,Monica,20.54,49.14,5.58,34.02,86.62,
958,Monroe,17.57,45.33,69.08,75.72,34.87,
836,Monserrat,35.27,46.57,89.09,19.86,93.32,
520,Morgan,51.19,45.57,24.65,44.36,49.93,
946,Mya,47.81,54.89,4.64,5.07,91.47,
861,Myka,48.80,21.69,46.22,97.35,89.58,
660,Mylah,30.29,55.48,67.88,61.94,37.96,
134,Mylee,53.02,47.05,76.99,29.76,28.98,
585,Mylene,58.59,51.81,12.62,80.54,60.85,
78,Myra,37.78,37.85,79.82,28.11,63.05,
927,Nadia,49.54,38.46,88.87,57.15,30.87,
344,Nailah,52.01,27.73,73.06,68.09,79.35,
829,Nalah,36.06,56.83,38.86,53.55,62.21,
683,Nalani,17.59,33.02,75.52,16.15,18.15,
289,Nancy,22.55,20.28,1.28,6.67,58.59,
30,Naomi,17.56,50.64,3.45,88.39,79.39,
378,Natalia,10.31,59.81,5.30,31.24,32.99,
658,Natalie,36.50,59.90,12.78,40.98,33.60,
248,Nataly,13.75,41.27,53.79,0.77,19.60,
870,Natalya,32.97,57.65,53.35,83.16,32.51,
978,Nathalie,37.91,28.50,68.08,22.11,61.32,
587,Nathaly,48.16,43.94,58.31,28.88,1.97,
130,Naveah,11.72,33.31,79.52,70.53,3.12,
21,Navy,32.08,29.70,20.98,93.83,38.66,
754,Navya,42.64,44.27,35.76,97.71,8.48,
615,Nayeli,59.41,28.85,37.95,52.35,95.14,
284,Nevaeh,26.82,52.33,39.89,52.15,75.58,
998,Neveah,38.00,48.28,81.29,37.05,80.91,
577,Nia,41.79,58.31,41.19,31.29,54.70,
39,Nicole,14.78,29.48,5.18,1.80,69.73,
210,Nicolle,32.07,37.54,13.28,44.82,22.28,
254,Nina,20.35,45.53,56.65,4.59,75.25,
914,Noah,37.93,56.21,20.71,25.17,46.35,
8,Noella,54.18,54.44,31.63,40.72,49.22,
855,Noemi,18.59,55.88,81.55,10.72,27.89,
409,Nola,18.28,58.49,62.27,31.47,81.55,
645,Nora,41.71,20.17,93.71,0.62,86.72,
147,Norah,27.71,26.43,75.21,91.99,47.80,
65,Nova,13.93,36.90,22.79,1.84,31.72,
901,Novalee,38.78,39.32,54.86,35.13,1.16,
610,Nya,42.84,33.92,95.91,61.38,11.51,
949,Nyasia,53.70,36.11,74.29,6.42,81.98,
456,Nyla,25.21,47.23,75.31,53.71,70.23,
900,Nylah,37.60,44.97,94.03,99.48,45.72,
841,Oaklee,33.43,30.61,99.34,42.00,82.42,
838,Oakley,30.58,29.64,3.06,13.75,87.82,
447,Oaklynn,31.16,51.82,0.35,63.18,6.61,
576,Octavia,32.32,49.69,40.16,17.41,70.15,
260,Olive,48.52,23.28,48.61,7.10,48.87,
27,Ophelia,12.37,55.22,15.88,5.23,9.83,
814,Paige,38.35,47.25,68.32,5.29,46.46,
89,Paislee,27.58,24.35,41.56,10.27,57.83,
473,Paisleigh,16.13,59.88,62.15,25.81,70.44,
13,Paityn,17.97,34.20,61.00,52.30,88.86,
962,Palmer,12.53,35.55,40.99,99.95,65.06,
919,Paris,58.33,45.61,18.26,43.81,36.35,
884,Parker,26.32,56.88,92.44,95.61,49.58,
863,Patricia,46.01,33.07,80.85,16.64,90.65,
957,Paulina,53.43,29.87,64.03,53.19,8.57,
305,Payton,36.09,23.23,1.95,96.20,50.54,
546,Penny,25.79,40.68,67.48,20.00,94.89,
280,Pepper,29.48,32.08,86.75,85.92,92.19,
200,Perry,49.51,32.60,76.98,57.91,12.15,
455,Peyton,28.67,47.98,1.91,28.10,75.72,
902,Phoenix,51.93,50.60,12.07,86.58,82.42,
519,Poppy,56.22,52.86,69.06,23.15,18.95,
561,Posie,39.23,37.56,19.00,94.56,47.54,
22,Preslee,12.97,46.08,1.79,33.21,9.32,
123,Presley,34.27,21.09,44.83,99.18,37.63,
515,Princess,29.98,40.46,67.31,80.49,3.03,
981,Priscilla,12.71,20.72,17.94,40.25,85.29,
51,Promise,55.26,31.60,50.14,0.47,8.87,
279,Queen,19.37,51.16,38.44,41.23,72.93,
266,Quinn,36.17,53.94,37.95,95.19,29.90,
117,Rachel,42.40,23.66,46.97,17.83,39.49,
767,Raegan,51.88,59.67,27.01,25.28,76.71,
403,Raelyn,49.88,34.07,54.70,13.95,21.91,
391,Raelynn,40.46,28.19,28.27,8.45,96.97,
974,Raleigh,28.15,40.33,43.79,22.83,5.31,
180,Raquel,20.16,46.82,28.56,13.99,7.91,
166,Raven,50.65,56.94,98.08,52.07,61.46,
631,Raya,30.02,55.41,21.19,53.39,79.46,
571,Rayna,15.63,54.67,71.40,65.69,78.99,
342,Rayne,44.60,30.04,49.47,84.18,23.16,
711,Rebecca,46.11,55.28,32.95,76.88,52.49,
139,Rebekah,43.29,30.15,43.91,57.85,65.40,
192,Reese,54.63,44.08,40.03,55.52,13.37,
574,Reeva,11.89,31.25,35.80,87.46,3.85,
102,Regina,11.12,46.45,79.55,56.42,20.68,
229,Reina,52.75,25.00,75.93,45.43,51.22,
328,Remi,19.83,32.35,67.16,1.60,50.95,
335,Remington,13.26,49.56,28.48,92.77,68.68,
120,Remy,16.18,46.28,33.62,57.79,80.46,
470,Renee,18.45,53.57,15.80,92.97,69.64,
150,Reyna,48.18,22.39,64.04,79.50,74.78,
500,Rhea,31.86,48.58,23.66,2.55,95.85,
183,Rhyan,31.20,39.66,22.63,89.86,55.64,
55,Riah,53.91,40.57,75.13,41.25,3.34,
896,Riley,35.42,30.51,37.59,13.80,10.16,
181,Rita,57.75,40.62,0.47,56.58,72.56,
11,River,30.72,41.58,30.34,72.35,29.15,
621,Rivka,40.15,25.87,35.28,6.25,42.36,
854,Riya,20.78,57.05,55.33,7.54,94.00,
970,Rory,13.66,44.14,34.12,82.44,94.70,
837,Rosa,26.81,50.04,20.51,21.27,88.96,
818,Rosalia,29.74,54.88,7.89,41.46,10.15,
390,Rosalie,48.77,43.10,28.27,93.85,3.03,
217,Rosalina,25.56,29.89,32.20,53.25,7.06,
314,Rosalind,11.33,41.99,66.66,80.84,92.84,
769,Rosalyn,57.52,54.30,51.54,55.58,99.54,
250,Rosalynn,36.17,41.40,21.88,47.22,49.63,
474,Rose,26.54,23.43,49.47,6.01,60.78,
496,Roselyn,27.79,24.69,11.68,22.91,71.18,
24,Rosemary,47.75,46.37,73.28,73.27,28.93,
259,Rosie,49.36,49.18,13.69,73.35,84.18,
598,Rowan,21.82,43.64,2.93,92.14,32.24,
133,Roxanne,48.83,37.25,32.45,62.63,88.57,
954,Royal,52.44,30.55,76.63,7.49,7.60,
167,Royalty,48.87,37.75,13.33,72.51,33.17,
775,Ruby,16.95,48.77,86.35,8.48,24.65,
231,Ruth,26.90,29.56,0.24,47.36,99.49,
365,Ryan,53.36,47.34,18.13,32.68,53.33,
951,Ryann,29.41,35.49,13.64,14.71,11.96,
569,Rylan,57.75,37.99,2.78,51.89,22.93,
187,Ryleigh,49.01,50.53,47.63,36.03,32.22,
612,Rylie,54.26,25.24,57.18,31.13,75.13,
563,Rylynn,21.87,42.97,60.59,71.95,42.60,
888,Saanvi,25.35,48.42,77.74,92.73,72.92,
461,Sabrina,29.14,50.54,93.04,79.62,12.95,
350,Sadie,10.60,59.41,8.46,35.06,11.29,
146,Saige,56.01,55.80,26.08,99.86,99.05,
595,Salem,27.79,36.94,41.81,32.03,90.28,
750,Samara,22.13,54.77,93.14,56.80,18.39,
662,Samaria,42.54,55.00,29.88,99.39,48.41,
536,Samiyah,16.06,59.79,56.74,71.37,7.53,
916,Sanai,21.21,32.61,69.08,29.08,78.99,
707,Sandra,12.28,21.18,62.56,6.47,78.08,
924,Saniya,24.63,50.86,15.39,94.97,64.62,
511,Saniyah,48.14,30.34,95.50,91.64,76.68,
971,Santana,25.23,45.59,36.64,97.09,5.19,
529,Saphira,40.39,50.94,5.29,81.74,97.64,
393,Sara,27.84,20.78,12.24,19.76,41.57,
356,Sarah,24.94,27.93,75.81,26.41,58.84,
983,Sarai,17.27,20.21,98.08,28.74,2.82,
276,Sariah,22.12,52.02,78.82,8.49,8.14,
800,Sarina,36.46,20.40,71.92,58.77,4.72,
144,Sariya,43.19,48.23,65.17,92.43,33.04,
302,Sariyah,10.59,46.95,77.12,35.49,12.66,
372,Sasha,31.14,21.01,15.89,90.23,42.96,
195,Savannah,31.11,28.39,68.31,33.11,99.29,
190,Sawyer,52.05,55.75,13.11,73.10,69.37,
435,Saylor,59.71,25.60,96.58,63.32,54.79,
4,Scarlett,56.52,58.25,32.23,98.35,80.99,
480,Scarlette,29.83,38.25,12.71,52.88,49.34,
803,Scout,51.31,35.46,45.00,69.11,14.14,
253,Selah,47.93,47.27,68.45,46.95,96.07,
105,Selena,12.22,39.27,14.77,71.46,95.66,
852,Selene,55.80,44.73,24.01,47.74,42.34,
363,Seraphina,48.46,23.92,36.02,93.93,73.22,
680,Serenity,48.63,48.58,81.02,19.45,80.93,
772,Shania,20.40,49.80,11.07,12.11,17.08,
62,Sharon,42.71,37.66,31.91,45.11,17.89,
573,Shay,55.47,25.90,13.97,62.26,37.28,
202,Shelby,24.30,41.25,37.21,89.29,91.00,
71,Shiloh,34.72,24.29,7.11,30.15,27.62,
764,Siena,44.30,50.89,77.64,54.42,71.22,
61,Sienna,44.55,50.94,52.67,59.91,97.44,
879,Silvia,30.04,42.47,37.54,16.18,7.77,
318,Siri,30.68,51.69,38.22,79.82,40.70,
50,Skai,56.05,26.59,58.60,65.07,26.44,
768,Sky,15.58,59.12,20.43,64.28,74.86,
287,Skye,52.22,45.29,91.45,17.53,63.77,
161,Skyla,46.01,30.13,88.07,41.50,73.34,
348,Skylar,50.13,55.63,2.80,81.34,13.82,
241,Skyler,22.38,34.21,57.04,68.98,23.34,
532,Sloan,10.69,47.23,74.87,60.87,59.02,
906,Sloane,49.26,23.60,17.93,95.91,66.22,
20,Sofia,18.65,31.62,34.55,94.97,79.11,
505,Sofie,51.66,46.32,98.29,99.80,29.77,
866,Sonia,10.50,49.39,61.87,26.08,66.25,
653,Sonja,56.53,21.85,44.52,25.29,79.69,
676,Sophia,44.55,48.23,17.33,8.55,0.37,
256,Sophie,31.03,21.56,53.83,0.56,42.62,
338,Soraya,43.19,56.42,91.13,69.74,64.97,
725,Stella,30.01,49.74,50.47,57.81,13.31,
454,Suki,23.83,35.13,46.48,64.65,73.59,
701,Summer,57.42,28.75,35.74,90.23,92.43,
295,Sunny,49.24,44.62,60.09,11.92,77.08,
714,Sutton,44.91,33.82,2.56,79.55,87.70,
538,Sydney,37.30,51.37,65.31,11.58,91.18,
868,Sylvia,46.83,38.70,20.06,55.86,98.42,
530,Sylvie,57.46,46.65,27.74,94.40,98.48,
311,Talia,27.21,51.69,3.32,43.88,56.09,
550,Taliah,17.24,52.90,21.09,71.15,8.12,
748,Taliyah,22.96,40.89,90.07,15.39,42.77,
674,Tanya,27.82,48.66,82.38,13.80,89.76,
965,Tara,41.48,47.13,90.92,53.29,63.18,
945,Tatum,42.89,22.59,97.02,14.81,18.24,
523,Taya,59.93,37.17,34.24,78.75,98.25,
227,Teagan,49.27,36.73,34.29,86.87,90.73,
375,Tegan,27.99,37.94,28.96,80.54,64.53,
606,Tenley,26.76,38.33,35.71,53.30,62.94,
619,Teresa,42.56,51.17,28.05,46.54,82.68,
301,Thea,44.51,33.57,79.91,93.54,12.90,
895,Tiffany,33.07,46.54,17.97,61.00,32.30,
887,Tinley,24.10,49.50,46.44,3.10,22.32,
308,Tinsley,11.82,58.72,81.04,0.57,19.15,
915,Toni,52.15,36.74,3.34,64.98,27.09,
194,Trinity,16.99,31.62,55.52,34.36,33.31,
839,Twyla,55.70,54.99,12.07,61.70,39.42,
345,Valentina,17.00,56.42,45.56,5.05,63.44,
19,Valeria,44.93,48.29,8.22,68.79,33.68,
357,Valerie,26.47,40.88,92.03,93.12,6.52,
936,Vanessa,24.09,32.02,86.16,11.34,94.17,
212,Veda,22.22,20.49,40.46,89.90,31.93,
840,Vera,58.71,52.93,62.42,25.26,48.19,
739,Veronica,30.54,38.25,82.05,70.10,9.55,
875,Victoria,10.31,25.66,28.03,79.19,28.29,
258,Vienna,18.87,57.24,22.39,61.34,96.57,
756,Viola,39.78,37.57,57.17,3.58,98.75,
141,Violet,45.45,21.44,68.95,43.30,62.74,
774,Violeta,10.22,25.91,49.25,35.51,54.68,
290,Vivian,22.49,33.97,43.21,12.75,49.96,
543,Viviana,47.04,43.71,26.00,39.89,45.20,
822,Vivienne,13.74,22.09,66.61,76.85,53.19,
604,Wendy,50.71,23.12,40.80,2.35,67.81,
215,Whitney,53.26,50.73,25.41,67.72,57.59,
430,Willa,19.74,42.51,86.05,73.05,73.79,
364,Willow,31.01,22.38,20.52,69.80,25.68,
419,Winter,48.88,37.37,93.88,4.79,55.58,
162,Wren,29.23,30.91,45.20,25.29,54.99,
395,Ximena,57.98,25.40,41.29,33.95,9.84,
221,Xiomara,55.04,39.06,86.28,8.18,46.21,
503,Yael,46.03,22.01,11.85,13.78,97.65,
734,Yamila,23.94,25.78,65.75,17.15,58.55,
14,Yamileth,48.24,49.16,84.56,6.56,80.97,
173,Yara,36.93,40.16,70.62,9.40,50.94,
778,Yareli,49.32,37.24,47.26,72.75,33.93,
824,Yaretzi,28.51,43.35,90.11,4.05,67.28,
849,Yasmin,58.15,30.97,78.18,57.60,86.71,
72,Yasmina,57.38,45.23,55.63,23.93,83.91,
932,Yazmin,24.41,31.76,4.55,17.88,81.44,
398,Zahara,14.91,55.37,18.43,23.92,63.88,
682,Zainab,48.88,43.29,70.58,56.26,35.69,
670,Zamira,52.98,25.69,80.99,34.88,8.06,
90,Zaniya,18.27,31.98,57.28,61.98,77.53,
633,Zaniyah,33.62,35.73,5.16,11.76,20.19,
244,Zara,13.42,26.42,49.03,55.32,32.61,
743,Zariah,37.51,43.68,21.13,74.02,5.48,
704,Zariya,41.56,25.29,95.09,69.38,93.92,
438,Zariyah,57.58,25.85,8.71,92.65,77.42,
812,Zayla,13.01,53.50,70.91,2.94,26.02,
867,Zaylee,32.75,28.82,4.56,24.70,99.81,
510,Zelda,33.28,56.37,5.47,79.89,11.01,
605,Zinnia,52.98,42.83,20.53,89.91,7.93,
449,Ziva,35.20,41.85,10.42,10.95,34.73,
584,Zoe,24.28,56.15,38.47,24.95,93.83,
106,Zoey,57.45,31.06,16.93,1.63,77.61,
179,Zoie,59.94,43.01,97.47,88.62,94.56,
32,Zora,29.34,22.92,66.13,87.12,36.69,
184,Zoya,19.89,32.25,28.49,39.76,11.71,
